meter_id,timestamp_utc,energy_kwh_cumulative
MTR-002,2025-02-18 21:00:00,2128.47
MTR-002,2025-02-18 22:00:00,2128.96
MTR-002,2025-02-18 23:00:00,2130.94
MTR-002,2025-02-19 00:00:00,2132.19
MTR-002,2025-02-19 01:00:00,2133.36
MTR-002,2025-02-19 02:00:00,2134.97
MTR-002,2025-02-19 03:00:00,2136.56
MTR-002,2025-02-19 04:00:00,2138.59
MTR-002,2025-02-19 05:00:00,2139.91
MTR-002,2025-02-19 06:00:00,2141.69
MTR-002,2025-02-19 07:00:00,2142.99
MTR-002,2025-02-19 08:00:00,2144.03
MTR-002,2025-02-19 09:00:00,2145.12
MTR-002,2025-02-19 10:00:00,2145.97
MTR-002,2025-02-19 11:00:00,2147.3
MTR-002,2025-02-19 12:00:00,2149.17
MTR-002,2025-02-19 13:00:00,2150.15
MTR-002,2025-02-19 14:00:00,2151.8
MTR-002,2025-02-19 15:00:00,2153.29
MTR-002,2025-02-19 16:00:00,2155.66
MTR-002,2025-02-19 17:00:00,2157.27
MTR-002,2025-02-19 18:00:00,2158.45
MTR-002,2025-02-19 19:00:00,2160.18
MTR-002,2025-02-19 20:00:00,2161.22
MTR-002,2025-02-19 21:00:00,2163.01
MTR-002,2025-02-19 22:00:00,2164.32
MTR-002,2025-02-19 23:00:00,2166.19
MTR-002,2025-02-20 00:00:00,2167.13
MTR-002,2025-02-20 01:00:00,2168.88
MTR-002,2025-02-20 02:00:00,2170.14
MTR-002,2025-02-20 03:00:00,2172.01
MTR-002,2025-02-20 04:00:00,2172.71
MTR-002,2025-02-20 05:00:00,2173.91
MTR-002,2025-02-20 06:00:00,2175.11
MTR-002,2025-02-20 07:00:00,2176.01
MTR-002,2025-02-20 08:00:00,2177.34
MTR-002,2025-02-20 09:00:00,2178.24
MTR-002,2025-02-20 10:00:00,2180.27
MTR-002,2025-02-20 11:00:00,2181.44
MTR-002,2025-02-20 12:00:00,2182.93
MTR-002,2025-02-20 13:00:00,2184.14
MTR-002,2025-02-20 14:00:00,2185.67
MTR-002,2025-02-20 15:00:00,2187.33
MTR-002,2025-02-20 16:00:00,2188.53
MTR-002,2025-02-20 17:00:00,2190.87
MTR-002,2025-02-20 18:00:00,2191.8
MTR-002,2025-02-20 19:00:00,2193.13
MTR-002,2025-02-20 20:00:00,2194.15
MTR-002,2025-02-20 21:00:00,2195.62
MTR-002,2025-02-20 22:00:00,2197.88
MTR-002,2025-02-20 23:00:00,2199.34
MTR-002,2025-02-21 00:00:00,2200.38
MTR-002,2025-02-21 01:00:00,2201.73
MTR-002,2025-02-21 02:00:00,2202.65
MTR-002,2025-02-21 03:00:00,2204.43
MTR-002,2025-02-21 04:00:00,2206.12
MTR-002,2025-02-21 05:00:00,2207.37
MTR-002,2025-02-21 06:00:00,2208.99
MTR-002,2025-02-21 07:00:00,2209.64
MTR-002,2025-02-21 08:00:00,2211.07
MTR-002,2025-02-21 09:00:00,2212.24
MTR-002,2025-02-21 10:00:00,2213.74
MTR-002,2025-02-21 11:00:00,2215.66
MTR-002,2025-02-21 12:00:00,2216.88
MTR-002,2025-02-21 13:00:00,2218.42
MTR-002,2025-02-21 14:00:00,2219.85
MTR-002,2025-02-21 15:00:00,2221.72
MTR-002,2025-02-21 16:00:00,2223.41
MTR-002,2025-02-21 17:00:00,2225.63
MTR-002,2025-02-21 18:00:00,2227.35
MTR-002,2025-02-21 19:00:00,2228.55
MTR-002,2025-02-21 20:00:00,2230.3
MTR-002,2025-02-21 21:00:00,2232.49
MTR-002,2025-02-21 22:00:00,2233.46
MTR-002,2025-02-21 23:00:00,2235.1
MTR-002,2025-02-22 00:00:00,2237.35
MTR-002,2025-02-22 01:00:00,2239.82
MTR-002,2025-02-22 02:00:00,2241.69
MTR-002,2025-02-22 03:00:00,2242.32
MTR-002,2025-02-22 04:00:00,2243.43
MTR-002,2025-02-22 05:00:00,2244.35
MTR-002,2025-02-22 06:00:00,2246.28
MTR-002,2025-02-22 07:00:00,2247.6
MTR-002,2025-02-22 08:00:00,2249.35
MTR-002,2025-02-22 09:00:00,2251.77
MTR-002,2025-02-22 10:00:00,2253.86
MTR-002,2025-02-22 11:00:00,2255.13
MTR-002,2025-02-22 12:00:00,2256.64
MTR-002,2025-02-22 13:00:00,2258.21
MTR-002,2025-02-22 14:00:00,2260.28
MTR-002,2025-02-22 15:00:00,2261.35
MTR-002,2025-02-22 16:00:00,2262.24
MTR-002,2025-02-22 17:00:00,2263.96
MTR-002,2025-02-22 18:00:00,2266.02
MTR-002,2025-02-22 19:00:00,2266.85
MTR-002,2025-02-22 20:00:00,2268.54
MTR-002,2025-02-22 21:00:00,2269.29
MTR-002,2025-02-22 22:00:00,2270.83
MTR-002,2025-02-22 23:00:00,2272.42
MTR-002,2025-02-23 00:00:00,2274.22
MTR-002,2025-02-23 01:00:00,2275.34
MTR-002,2025-02-23 02:00:00,2276.86
MTR-002,2025-02-23 03:00:00,2278.43
MTR-002,2025-02-23 04:00:00,2279.63
MTR-002,2025-02-23 05:00:00,2281.57
MTR-002,2025-02-23 06:00:00,2282.3
MTR-002,2025-02-23 07:00:00,2284.36
MTR-002,2025-02-23 08:00:00,2286.48
MTR-002,2025-02-23 09:00:00,2287.68
MTR-002,2025-02-23 10:00:00,2289.39
MTR-002,2025-02-23 11:00:00,2291.47
MTR-002,2025-02-23 12:00:00,2293.78
MTR-002,2025-02-23 13:00:00,2295.81
MTR-002,2025-02-23 14:00:00,2297.01
MTR-002,2025-02-23 15:00:00,2298.57
MTR-002,2025-02-23 16:00:00,2300.81
MTR-002,2025-02-23 17:00:00,2301.61
MTR-002,2025-02-23 18:00:00,2303.6
MTR-002,2025-02-23 19:00:00,2305.04
MTR-002,2025-02-23 20:00:00,2305.4
MTR-002,2025-02-23 21:00:00,2306.88
MTR-002,2025-02-23 22:00:00,2308.71
MTR-002,2025-02-23 23:00:00,2310.35
MTR-002,2025-02-24 00:00:00,2312.38
MTR-002,2025-02-24 01:00:00,2314.72
MTR-002,2025-02-24 02:00:00,2315.87
MTR-002,2025-02-24 03:00:00,2317.32
MTR-002,2025-02-24 04:00:00,2318.81
MTR-002,2025-02-24 05:00:00,2320.42
MTR-002,2025-02-24 06:00:00,2321.95
MTR-002,2025-02-24 07:00:00,2323.79
MTR-002,2025-02-24 08:00:00,2325.83
MTR-002,2025-02-24 09:00:00,2327.74
MTR-002,2025-02-24 10:00:00,2329.99
MTR-002,2025-02-24 11:00:00,2331.22
MTR-002,2025-02-24 12:00:00,2331.43
MTR-002,2025-02-24 13:00:00,2333.34
MTR-002,2025-02-24 14:00:00,2335.32
MTR-002,2025-02-24 15:00:00,2337.02
MTR-002,2025-02-24 16:00:00,2338.4
MTR-002,2025-02-24 17:00:00,2340.15
MTR-002,2025-02-24 18:00:00,2341.81
MTR-002,2025-02-24 19:00:00,2344.03
MTR-002,2025-02-24 20:00:00,2346.2
MTR-002,2025-02-24 21:00:00,2347.72
MTR-002,2025-02-24 22:00:00,2348.79
MTR-002,2025-02-24 23:00:00,2350.62
MTR-002,2025-02-25 00:00:00,2351.12
MTR-002,2025-02-25 01:00:00,2352.93
MTR-002,2025-02-25 02:00:00,2354.7
MTR-002,2025-02-25 03:00:00,2356.13
MTR-002,2025-02-25 04:00:00,2357.15
MTR-002,2025-02-25 05:00:00,2359.05
MTR-002,2025-02-25 06:00:00,2360.89
MTR-002,2025-02-25 07:00:00,2361.83
MTR-002,2025-02-25 08:00:00,2363.01
MTR-002,2025-02-25 09:00:00,2364.39
MTR-002,2025-02-25 10:00:00,2365.6
MTR-002,2025-02-25 11:00:00,2367.18
MTR-002,2025-02-25 12:00:00,2368.62
MTR-002,2025-02-25 13:00:00,2370.27
MTR-002,2025-02-25 14:00:00,2371.75
MTR-002,2025-02-25 15:00:00,2373.12
MTR-002,2025-02-25 16:00:00,2374.27
MTR-002,2025-02-25 17:00:00,2375.37
MTR-002,2025-02-25 18:00:00,2376.77
MTR-002,2025-02-25 19:00:00,2378.15
MTR-002,2025-02-25 20:00:00,2379.99
MTR-002,2025-02-25 21:00:00,2381.96
MTR-002,2025-02-25 22:00:00,2382.78
MTR-002,2025-02-25 23:00:00,2384.8
MTR-002,2025-02-26 00:00:00,2386.19
MTR-002,2025-02-26 01:00:00,2386.75
MTR-002,2025-02-26 02:00:00,2387.91
MTR-002,2025-02-26 03:00:00,2388.97
MTR-002,2025-02-26 04:00:00,2389.97
MTR-002,2025-02-26 05:00:00,2391.98
MTR-002,2025-02-26 06:00:00,2392.99
MTR-002,2025-02-26 07:00:00,2393.84
MTR-002,2025-02-26 08:00:00,2395.24
MTR-002,2025-02-26 09:00:00,2397.41
MTR-002,2025-02-26 10:00:00,2398.58
MTR-002,2025-02-26 11:00:00,2400.16
MTR-002,2025-02-26 12:00:00,2401.03
MTR-002,2025-02-26 13:00:00,2403.23
MTR-002,2025-02-26 14:00:00,2405.03
MTR-002,2025-02-26 15:00:00,2406.36
MTR-002,2025-02-26 16:00:00,2408.76
MTR-002,2025-02-26 17:00:00,2410.76
MTR-002,2025-02-26 18:00:00,2412.64
MTR-002,2025-02-26 19:00:00,2414.83
MTR-002,2025-02-26 20:00:00,2416.59
MTR-002,2025-02-26 21:00:00,2419.22
MTR-002,2025-02-26 22:00:00,2420.62
MTR-002,2025-02-26 23:00:00,2420.92
MTR-002,2025-02-27 00:00:00,2422.69
MTR-002,2025-02-27 01:00:00,2424.66
MTR-002,2025-02-27 02:00:00,2425.61
MTR-002,2025-02-27 03:00:00,2427.31
MTR-002,2025-02-27 04:00:00,2429.4
MTR-002,2025-02-27 05:00:00,2430.45
MTR-002,2025-02-27 06:00:00,2431.44
MTR-002,2025-02-27 07:00:00,2432.88
MTR-002,2025-02-27 08:00:00,2434.22
MTR-002,2025-02-27 09:00:00,2435.49
MTR-002,2025-02-27 10:00:00,2436.89
MTR-002,2025-02-27 11:00:00,2437.73
MTR-002,2025-02-27 12:00:00,2439.21
MTR-002,2025-02-27 13:00:00,2441.08
MTR-002,2025-02-27 14:00:00,2441.63
MTR-002,2025-02-27 15:00:00,2443.3
MTR-002,2025-02-27 16:00:00,2444.87
MTR-002,2025-02-27 17:00:00,2447.21
MTR-002,2025-02-27 18:00:00,2449.37
MTR-002,2025-02-27 19:00:00,2451.37
MTR-002,2025-02-27 20:00:00,2452.93
MTR-002,2025-02-27 21:00:00,2454.62
MTR-002,2025-02-27 22:00:00,2455.61
MTR-002,2025-02-27 23:00:00,2456.38
MTR-002,2025-02-28 00:00:00,2456.88
MTR-002,2025-02-28 01:00:00,2458.96
MTR-002,2025-02-28 02:00:00,2460.48
MTR-002,2025-02-28 03:00:00,2462.93
MTR-002,2025-02-28 04:00:00,2463.22
MTR-002,2025-02-28 05:00:00,2464.94
MTR-002,2025-02-28 06:00:00,2466.09
MTR-002,2025-02-28 07:00:00,2467.56
MTR-002,2025-02-28 08:00:00,2469.26
MTR-002,2025-02-28 09:00:00,2471.02
MTR-002,2025-02-28 10:00:00,2472.53
MTR-002,2025-02-28 11:00:00,2474.06
MTR-002,2025-02-28 12:00:00,2475.5
MTR-002,2025-02-28 13:00:00,2477.19
MTR-002,2025-02-28 14:00:00,2478.54
MTR-002,2025-02-28 15:00:00,2479.44
MTR-002,2025-02-28 16:00:00,2481.41
MTR-002,2025-02-28 17:00:00,2482.93
MTR-002,2025-02-28 18:00:00,2483.87
MTR-002,2025-02-28 19:00:00,2485.54
MTR-002,2025-02-28 20:00:00,2486.91
MTR-002,2025-02-28 21:00:00,2487.67
MTR-002,2025-02-28 22:00:00,2489.19
MTR-002,2025-02-28 23:00:00,2490.62
MTR-002,2025-03-01 00:00:00,2492.15
MTR-002,2025-03-01 01:00:00,2493.78
MTR-002,2025-03-01 02:00:00,2494.62
MTR-002,2025-03-01 03:00:00,2496.34
MTR-002,2025-03-01 04:00:00,2498.59
MTR-002,2025-03-01 05:00:00,2499.74
MTR-002,2025-03-01 06:00:00,2501.06
MTR-002,2025-03-01 07:00:00,2502.58
MTR-002,2025-03-01 08:00:00,2503.72
MTR-002,2025-03-01 09:00:00,2505.68
MTR-002,2025-03-01 10:00:00,2507.21
MTR-002,2025-03-01 11:00:00,2509.21
MTR-002,2025-03-01 12:00:00,2511.26
MTR-002,2025-03-01 13:00:00,2512.67
MTR-002,2025-03-01 14:00:00,2513.7
MTR-002,2025-03-01 15:00:00,2515.8
MTR-002,2025-03-01 16:00:00,2517.9
MTR-002,2025-03-01 17:00:00,2519.1
MTR-002,2025-03-01 18:00:00,2520.77
MTR-002,2025-03-01 19:00:00,2522.26
MTR-002,2025-03-01 20:00:00,2523.9
MTR-002,2025-03-01 21:00:00,2525.17
MTR-002,2025-03-01 22:00:00,2526.61
MTR-002,2025-03-01 23:00:00,2528.55
MTR-002,2025-03-02 00:00:00,2530.3
MTR-002,2025-03-02 01:00:00,2532.0
MTR-002,2025-03-02 02:00:00,2533.75
MTR-002,2025-03-02 03:00:00,2535.77
MTR-002,2025-03-02 04:00:00,2537.31
MTR-002,2025-03-02 05:00:00,2538.97
MTR-002,2025-03-02 06:00:00,2540.33
MTR-002,2025-03-02 07:00:00,2542.2
MTR-002,2025-03-02 08:00:00,2544.17
MTR-002,2025-03-02 09:00:00,2545.48
MTR-002,2025-03-02 10:00:00,2547.12
MTR-002,2025-03-02 11:00:00,2548.91
MTR-002,2025-03-02 12:00:00,2551.4
MTR-002,2025-03-02 13:00:00,2552.83
MTR-002,2025-03-02 14:00:00,2554.28
MTR-002,2025-03-02 15:00:00,2555.91
MTR-002,2025-03-02 16:00:00,2556.86
MTR-002,2025-03-02 17:00:00,2559.13
MTR-002,2025-03-02 18:00:00,2561.15
MTR-002,2025-03-02 19:00:00,2562.49
MTR-002,2025-03-02 20:00:00,2564.09
MTR-002,2025-03-02 21:00:00,2566.42
MTR-002,2025-03-02 22:00:00,2568.24
MTR-002,2025-03-02 23:00:00,2569.72
MTR-002,2025-03-03 00:00:00,2571.43
MTR-002,2025-03-03 01:00:00,2572.95
MTR-002,2025-03-03 02:00:00,2575.18
MTR-002,2025-03-03 03:00:00,2576.86
MTR-002,2025-03-03 04:00:00,2578.55
MTR-002,2025-03-03 05:00:00,2580.77
MTR-002,2025-03-03 06:00:00,2581.63
MTR-002,2025-03-03 07:00:00,2582.89
MTR-002,2025-03-03 08:00:00,2584.86
MTR-002,2025-03-03 09:00:00,2586.04
MTR-002,2025-03-03 10:00:00,2587.16
MTR-002,2025-03-03 11:00:00,2589.29
MTR-002,2025-03-03 12:00:00,2589.77
MTR-002,2025-03-03 13:00:00,2591.16
MTR-002,2025-03-03 14:00:00,2593.1
MTR-002,2025-03-03 15:00:00,2595.55
MTR-002,2025-03-03 16:00:00,2597.22
MTR-002,2025-03-03 17:00:00,2598.69
MTR-002,2025-03-03 18:00:00,2599.56
MTR-002,2025-03-03 19:00:00,2600.63
MTR-002,2025-03-03 20:00:00,2602.18
MTR-002,2025-03-03 21:00:00,2603.76
MTR-002,2025-03-03 22:00:00,2605.31
MTR-002,2025-03-03 23:00:00,2606.69
MTR-002,2025-03-04 00:00:00,2607.76
MTR-002,2025-03-04 01:00:00,2609.85
MTR-002,2025-03-04 02:00:00,2611.92
MTR-002,2025-03-04 03:00:00,2613.14
MTR-002,2025-03-04 04:00:00,2614.1
MTR-002,2025-03-04 05:00:00,2615.77
MTR-002,2025-03-04 06:00:00,2616.0
MTR-002,2025-03-04 07:00:00,2617.44
MTR-002,2025-03-04 08:00:00,2619.17
MTR-002,2025-03-04 09:00:00,2620.26
MTR-002,2025-03-04 10:00:00,2621.66
MTR-002,2025-03-04 11:00:00,2623.95
MTR-002,2025-03-04 12:00:00,2626.0
MTR-002,2025-03-04 13:00:00,2628.29
MTR-002,2025-03-04 14:00:00,2629.78
MTR-002,2025-03-04 15:00:00,2631.95
MTR-002,2025-03-04 16:00:00,2633.5
MTR-002,2025-03-04 17:00:00,2635.09
MTR-002,2025-03-04 18:00:00,2636.15
MTR-002,2025-03-04 19:00:00,2638.22
MTR-002,2025-03-04 20:00:00,2639.49
MTR-002,2025-03-04 21:00:00,2641.06
MTR-002,2025-03-04 22:00:00,2641.08
MTR-002,2025-03-04 23:00:00,2642.51
MTR-002,2025-03-05 00:00:00,2643.29
MTR-002,2025-03-05 01:00:00,2643.96
MTR-002,2025-03-05 02:00:00,2645.13
MTR-002,2025-03-05 03:00:00,2646.11
MTR-002,2025-03-05 04:00:00,2648.35
MTR-002,2025-03-05 05:00:00,2649.53
MTR-002,2025-03-05 06:00:00,2651.27
MTR-002,2025-03-05 07:00:00,2652.86
MTR-002,2025-03-05 08:00:00,2654.73
MTR-002,2025-03-05 09:00:00,2655.8
MTR-002,2025-03-05 10:00:00,2657.38
MTR-002,2025-03-05 11:00:00,2658.68
MTR-002,2025-03-05 12:00:00,2659.99
MTR-002,2025-03-05 13:00:00,2661.66
MTR-002,2025-03-05 14:00:00,2662.96
MTR-002,2025-03-05 15:00:00,2664.62
MTR-002,2025-03-05 16:00:00,2665.29
MTR-002,2025-03-05 17:00:00,2666.64
MTR-002,2025-03-05 18:00:00,2668.13
MTR-002,2025-03-05 19:00:00,2669.69
MTR-002,2025-03-05 20:00:00,2671.17
MTR-002,2025-03-05 21:00:00,2672.74
MTR-002,2025-03-05 22:00:00,2672.79
MTR-002,2025-03-05 23:00:00,2674.28
MTR-002,2025-03-06 00:00:00,2675.99
MTR-002,2025-03-06 01:00:00,2676.92
MTR-002,2025-03-06 02:00:00,2679.06
MTR-002,2025-03-06 03:00:00,2680.91
MTR-002,2025-03-06 04:00:00,2682.69
MTR-002,2025-03-06 05:00:00,2684.38
MTR-002,2025-03-06 06:00:00,2685.55
MTR-002,2025-03-06 07:00:00,2687.11
MTR-002,2025-03-06 08:00:00,2689.0
MTR-002,2025-03-06 09:00:00,2689.8
MTR-002,2025-03-06 10:00:00,2691.3
MTR-002,2025-03-06 11:00:00,2692.67
MTR-002,2025-03-06 12:00:00,2694.24
MTR-002,2025-03-06 13:00:00,2695.89
MTR-002,2025-03-06 14:00:00,2698.08
MTR-002,2025-03-06 15:00:00,2699.26
MTR-002,2025-03-06 16:00:00,2700.49
MTR-002,2025-03-06 17:00:00,2702.14
MTR-002,2025-03-06 18:00:00,2702.91
MTR-002,2025-03-06 19:00:00,2704.71
MTR-002,2025-03-06 20:00:00,2705.57
MTR-002,2025-03-06 21:00:00,2706.73
MTR-002,2025-03-06 22:00:00,2708.59
MTR-002,2025-03-06 23:00:00,2710.25
MTR-002,2025-03-07 00:00:00,2711.26
MTR-002,2025-03-07 01:00:00,2712.68
MTR-002,2025-03-07 02:00:00,2713.78
MTR-002,2025-03-07 03:00:00,2715.32
MTR-002,2025-03-07 04:00:00,2716.95
MTR-002,2025-03-07 05:00:00,2718.91
MTR-002,2025-03-07 06:00:00,2720.15
MTR-002,2025-03-07 07:00:00,2722.45
MTR-002,2025-03-07 08:00:00,2723.72
MTR-002,2025-03-07 09:00:00,2725.17
MTR-002,2025-03-07 10:00:00,2726.71
MTR-002,2025-03-07 11:00:00,2727.41
MTR-002,2025-03-07 12:00:00,2728.09
MTR-002,2025-03-07 13:00:00,2729.59
MTR-002,2025-03-07 14:00:00,2731.2
MTR-002,2025-03-07 15:00:00,2732.4
MTR-002,2025-03-07 16:00:00,2733.79
MTR-002,2025-03-07 17:00:00,2734.05
MTR-002,2025-03-07 18:00:00,2736.66
MTR-002,2025-03-07 19:00:00,2737.25
MTR-002,2025-03-07 20:00:00,2739.97
MTR-002,2025-03-07 21:00:00,2741.46
MTR-002,2025-03-07 22:00:00,2743.0
MTR-002,2025-03-07 23:00:00,2744.12
MTR-002,2025-03-08 00:00:00,2745.41
MTR-002,2025-03-08 01:00:00,2747.57
MTR-002,2025-03-08 02:00:00,2749.85
MTR-002,2025-03-08 03:00:00,2751.22
MTR-002,2025-03-08 04:00:00,2752.87
MTR-002,2025-03-08 05:00:00,2753.81
MTR-002,2025-03-08 06:00:00,2755.98
MTR-002,2025-03-08 07:00:00,2757.76
MTR-002,2025-03-08 08:00:00,2759.2
MTR-002,2025-03-08 09:00:00,2760.58
MTR-002,2025-03-08 10:00:00,2762.86
MTR-002,2025-03-08 11:00:00,2763.37
MTR-002,2025-03-08 12:00:00,2764.61
MTR-002,2025-03-08 13:00:00,2765.99
MTR-002,2025-03-08 14:00:00,2766.9
MTR-002,2025-03-08 15:00:00,2768.82
MTR-002,2025-03-08 16:00:00,2770.06
MTR-002,2025-03-08 17:00:00,2771.8
MTR-002,2025-03-08 18:00:00,2773.26
MTR-002,2025-03-08 19:00:00,2774.43
MTR-002,2025-03-08 20:00:00,2776.58
MTR-002,2025-03-08 21:00:00,2779.0
MTR-002,2025-03-08 22:00:00,2780.54
MTR-002,2025-03-08 23:00:00,2781.38
MTR-002,2025-03-09 00:00:00,2783.37
MTR-002,2025-03-09 01:00:00,2783.52
MTR-002,2025-03-09 02:00:00,2784.63
MTR-002,2025-03-09 03:00:00,2786.12
MTR-002,2025-03-09 04:00:00,2787.7
MTR-002,2025-03-09 05:00:00,2788.19
MTR-002,2025-03-09 06:00:00,2789.49
MTR-002,2025-03-09 07:00:00,2790.88
MTR-002,2025-03-09 08:00:00,2791.82
MTR-002,2025-03-09 09:00:00,2793.75
MTR-002,2025-03-09 10:00:00,2795.98
MTR-002,2025-03-09 11:00:00,2797.49
MTR-002,2025-03-09 12:00:00,2799.46
MTR-002,2025-03-09 13:00:00,2800.96
MTR-002,2025-03-09 14:00:00,2802.99
MTR-002,2025-03-09 15:00:00,2803.92
MTR-002,2025-03-09 16:00:00,2805.55
MTR-002,2025-03-09 17:00:00,2806.88
MTR-002,2025-03-09 18:00:00,2807.94
MTR-002,2025-03-09 19:00:00,2809.51
MTR-002,2025-03-09 20:00:00,2810.5
MTR-002,2025-03-09 21:00:00,2812.12
MTR-002,2025-03-09 22:00:00,2814.19
MTR-002,2025-03-09 23:00:00,2815.88
MTR-002,2025-03-10 00:00:00,2817.65
MTR-002,2025-03-10 01:00:00,2819.57
MTR-002,2025-03-10 02:00:00,2820.52
MTR-002,2025-03-10 03:00:00,2821.85
MTR-002,2025-03-10 04:00:00,2823.59
MTR-002,2025-03-10 05:00:00,2823.65
MTR-002,2025-03-10 06:00:00,2824.99
MTR-002,2025-03-10 07:00:00,2825.83
MTR-002,2025-03-10 08:00:00,2827.41
MTR-002,2025-03-10 09:00:00,2828.79
MTR-002,2025-03-10 10:00:00,2829.86
MTR-002,2025-03-10 11:00:00,2831.0
MTR-002,2025-03-10 12:00:00,2832.33
MTR-002,2025-03-10 13:00:00,2833.56
MTR-002,2025-03-10 14:00:00,2835.12
MTR-002,2025-03-10 15:00:00,2836.65
MTR-002,2025-03-10 16:00:00,2838.05
MTR-002,2025-03-10 17:00:00,2838.63
MTR-002,2025-03-10 18:00:00,2841.81
MTR-002,2025-03-10 19:00:00,2842.79
MTR-002,2025-03-10 20:00:00,2844.34
MTR-002,2025-03-10 21:00:00,2845.49
MTR-002,2025-03-10 22:00:00,2846.76
MTR-002,2025-03-10 23:00:00,2846.96
MTR-002,2025-03-11 00:00:00,2847.96
MTR-002,2025-03-11 01:00:00,2849.14
MTR-002,2025-03-11 02:00:00,2850.53
MTR-002,2025-03-11 03:00:00,2852.13
MTR-002,2025-03-11 04:00:00,2853.84
MTR-002,2025-03-11 05:00:00,2855.87
MTR-002,2025-03-11 06:00:00,2857.14
MTR-002,2025-03-11 07:00:00,2858.68
MTR-002,2025-03-11 08:00:00,2859.78
MTR-002,2025-03-11 09:00:00,2862.27
MTR-002,2025-03-11 10:00:00,2863.75
MTR-002,2025-03-11 11:00:00,2865.26
MTR-002,2025-03-11 12:00:00,2867.34
MTR-002,2025-03-11 13:00:00,2869.07
MTR-002,2025-03-11 14:00:00,2870.47
MTR-002,2025-03-11 15:00:00,2871.6
MTR-002,2025-03-11 16:00:00,2873.28
MTR-002,2025-03-11 17:00:00,2875.47
MTR-002,2025-03-11 18:00:00,2876.63
MTR-002,2025-03-11 19:00:00,2877.87
MTR-002,2025-03-11 20:00:00,2879.22
MTR-002,2025-03-11 21:00:00,2880.72
MTR-002,2025-03-11 22:00:00,2881.96
MTR-002,2025-03-11 23:00:00,2883.26
MTR-002,2025-03-12 00:00:00,2885.31
MTR-002,2025-03-12 01:00:00,2887.0
MTR-002,2025-03-12 02:00:00,2888.41
MTR-002,2025-03-12 03:00:00,2890.77
MTR-002,2025-03-12 04:00:00,2892.13
MTR-002,2025-03-12 05:00:00,2894.4
MTR-002,2025-03-12 06:00:00,2895.6
MTR-002,2025-03-12 07:00:00,2896.5
MTR-002,2025-03-12 08:00:00,2897.64
MTR-002,2025-03-12 09:00:00,2898.78
MTR-002,2025-03-12 10:00:00,2900.74
MTR-002,2025-03-12 11:00:00,2902.67
MTR-002,2025-03-12 12:00:00,2904.06
MTR-002,2025-03-12 13:00:00,2904.85
MTR-002,2025-03-12 14:00:00,2907.14
MTR-002,2025-03-12 15:00:00,2908.38
MTR-002,2025-03-12 16:00:00,2910.53
MTR-002,2025-03-12 17:00:00,2911.37
MTR-002,2025-03-12 18:00:00,2913.19
MTR-002,2025-03-12 19:00:00,2915.08
MTR-002,2025-03-12 20:00:00,2917.65
MTR-002,2025-03-12 21:00:00,2918.61
MTR-002,2025-03-12 22:00:00,2919.8
MTR-002,2025-03-12 23:00:00,2921.16
MTR-002,2025-03-13 00:00:00,2922.59
MTR-002,2025-03-13 01:00:00,2924.6
MTR-002,2025-03-13 02:00:00,2925.4
MTR-002,2025-03-13 03:00:00,2926.45
MTR-002,2025-03-13 04:00:00,2927.1
MTR-002,2025-03-13 05:00:00,2928.41
MTR-002,2025-03-13 06:00:00,2929.82
MTR-002,2025-03-13 07:00:00,2931.64
MTR-002,2025-03-13 08:00:00,2933.0
MTR-002,2025-03-13 09:00:00,2934.06
MTR-002,2025-03-13 10:00:00,2936.98
MTR-002,2025-03-13 11:00:00,2938.88
MTR-002,2025-03-13 12:00:00,2940.31
MTR-002,2025-03-13 13:00:00,2941.35
MTR-002,2025-03-13 14:00:00,2942.72
MTR-002,2025-03-13 15:00:00,2944.82
MTR-002,2025-03-13 16:00:00,2946.45
MTR-002,2025-03-13 17:00:00,2947.5
MTR-002,2025-03-13 18:00:00,2948.56
MTR-002,2025-03-13 19:00:00,2949.83
MTR-002,2025-03-13 20:00:00,2951.22
MTR-002,2025-03-13 21:00:00,2952.33
MTR-002,2025-03-13 22:00:00,2953.19
MTR-002,2025-03-13 23:00:00,2954.18
MTR-002,2025-03-14 00:00:00,2956.13
MTR-002,2025-03-14 01:00:00,2957.5
MTR-002,2025-03-14 02:00:00,2958.86
MTR-002,2025-03-14 03:00:00,2960.25
MTR-002,2025-03-14 04:00:00,2962.63
MTR-002,2025-03-14 05:00:00,2963.1
MTR-002,2025-03-14 06:00:00,2963.35
MTR-002,2025-03-14 07:00:00,2966.16
MTR-002,2025-03-14 08:00:00,2967.45
MTR-002,2025-03-14 09:00:00,2968.22
MTR-002,2025-03-14 10:00:00,2970.9
MTR-002,2025-03-14 11:00:00,2971.95
MTR-002,2025-03-14 12:00:00,2973.02
MTR-002,2025-03-14 13:00:00,2974.82
MTR-002,2025-03-14 14:00:00,2976.02
MTR-002,2025-03-14 15:00:00,2977.76
MTR-002,2025-03-14 16:00:00,2978.74
MTR-002,2025-03-14 17:00:00,2981.37
MTR-002,2025-03-14 18:00:00,2982.75
MTR-002,2025-03-14 19:00:00,2983.66
MTR-002,2025-03-14 20:00:00,2985.23
MTR-002,2025-03-14 21:00:00,2986.51
MTR-002,2025-03-14 22:00:00,2988.86
MTR-002,2025-03-14 23:00:00,2990.59
MTR-002,2025-03-15 00:00:00,2992.57
MTR-002,2025-03-15 01:00:00,2993.69
MTR-002,2025-03-15 02:00:00,2994.88
